epoch,task_num,valid_loss,valid_acc
54,2,0.10562364213466645,0.9686833333333333
54,1,0.002388874698057771,0.9995333333333334
55,2,0.08790030024051666,0.9739833333333333
55,1,0.002138105130009353,0.9996666666666667
56,2,0.07901123768488566,0.9762833333333333
56,1,0.0019644534391816708,0.9995666666666667
57,2,0.09533324095010758,0.9707666666666667
57,1,0.001952387686104824,0.99965
58,2,0.07689812694191933,0.9756833333333333
58,1,0.0017002097652138522,0.9996833333333334
59,2,0.08082429152727127,0.9746166666666667
59,1,0.001481539603928104,0.9997833333333334
60,2,0.07256064207553864,0.9782833333333333
60,1,0.0016694205830028901,0.9996666666666667
61,2,0.06458384674787522,0.9802666666666666
61,1,0.0013927085574017837,0.9997666666666667
62,2,0.06587244993448257,0.9799666666666667
62,1,0.0012193208902259358,0.9998333333333334
63,2,0.06599291078448295,0.9790166666666666
63,1,0.0014326862796170947,0.99975
64,2,0.06582404105861982,0.9795166666666667
64,1,0.0012811068617699978,0.9997166666666667
65,2,0.06526669147809347,0.9801666666666666
65,1,0.0013077855215019856,0.9997166666666667
66,2,0.06280272138913473,0.9804666666666667
66,1,0.0012227606152843994,0.9998
67,2,0.0677783246477445,0.9784833333333334
67,1,0.001467991994334928,0.9997
68,2,0.062281643656889596,0.9811833333333333
68,1,0.0012674402637135548,0.9997666666666667
69,2,0.06072861770788829,0.9810166666666666
69,1,0.0011976574199895065,0.99975
70,2,0.07871164698203405,0.9741833333333333
70,1,0.001185727271422123,0.9998333333333334
71,2,0.05528702033162117,0.9836166666666667
71,1,0.0012417971243654999,0.9997333333333334
72,2,0.058711305755376815,0.9818833333333333
72,1,0.0011310217267309782,0.9997666666666667
73,2,0.05668884399731954,0.9822833333333333
73,1,0.0010018003411008977,0.9998333333333334
74,2,0.06854709027608236,0.97805
74,1,0.0010561788575335716,0.9998
75,2,0.06260799355705579,0.9812
75,1,0.0009851008150648947,0.9998
76,2,0.056081631934642794,0.9819666666666667
76,1,0.0010508862313736852,0.9998333333333334
77,2,0.044955269406239194,0.9866833333333334
77,1,0.0008325732881571943,0.99985
78,2,0.04489460339744886,0.9869
78,1,0.0008197412438807078,0.9998333333333334
79,2,0.0438216679195563,0.9869333333333333
79,1,0.0008171540925250156,0.9998666666666667
80,2,0.0459310536245505,0.9858166666666667
80,1,0.000792557333453442,0.9998
81,2,0.04383627633452415,0.9870166666666667
81,1,0.0007450919874177392,0.9998333333333334
82,2,0.041143704469998675,0.9877
82,1,0.0007662281813012668,0.99985
83,2,0.04345998294353485,0.9867
83,1,0.0007479408006785283,0.99985
84,2,0.04296817394097646,0.9869
84,1,0.0007695114660649172,0.9998666666666667
85,2,0.042143875366449354,0.9868
85,1,0.0007443636913153265,0.9999
86,2,0.03883478962431351,0.9883833333333333
86,1,0.0008218636067351327,0.99985
87,2,0.042424526085456216,0.98705
87,1,0.0007587831632622208,0.9998666666666667
88,2,0.03854009808897972,0.9888166666666667
88,1,0.0007573927076979695,0.9998666666666667
89,2,0.04436447675426801,0.9864
89,1,0.0007689516487230624,0.9998
90,2,0.04095214577714602,0.9882166666666666
90,1,0.0007352358898380771,0.9999
91,2,0.03952132436533769,0.9883833333333333
91,1,0.0007387805680453311,0.9998833333333333
92,2,0.037117680800954504,0.98925
92,1,0.0006699513211574716,0.9999
93,2,0.039668461539347964,0.9882333333333333
93,1,0.0007209957685767828,0.9998666666666667
94,2,0.04180484234491984,0.9879666666666667
94,1,0.0007118910662674656,0.9999166666666667
95,2,0.04128672556777795,0.9883166666666666
95,1,0.0007908827061289533,0.9998166666666667
96,2,0.03954223256210486,0.9880333333333333
96,1,0.0007501620333370131,0.9998666666666667
97,2,0.03719460604588191,0.9891833333333333
97,1,0.0006343475221927898,0.9999166666666667
98,2,0.0343019303292036,0.9903666666666666
98,1,0.0006349262166506378,0.9999
99,2,0.03358386675914129,0.99055
99,1,0.0006094792793533998,0.9999
100,3,0.2325105900923411,0.9306833333333333
100,1,0.003170842164677257,0.9993333333333333
100,2,0.05105447510083516,0.9854
101,3,0.15795172023773194,0.9530666666666666
101,1,0.0033175797923390444,0.9992
101,2,0.04400251046617826,0.9877666666666667
102,3,0.1321171139081319,0.9613166666666667
102,1,0.003130761839682236,0.9992166666666666
102,2,0.04357044589916865,0.9877166666666667
103,3,0.12957344581286112,0.9610166666666666
103,1,0.003195210060221143,0.9993333333333333
103,2,0.04251517758667469,0.9878166666666667
104,3,0.10219437645276387,0.96885
104,1,0.00260873470318038,0.9993833333333333
104,2,0.04102427572607994,0.9884333333333334
105,3,0.10575400599638621,0.9687333333333333
105,1,0.0025236992440652102,0.9994
105,2,0.04132260595063369,0.9882
106,3,0.09095881081024805,0.9724666666666667
106,1,0.002561910802680844,0.9994
106,2,0.04136846604347229,0.9884
107,3,0.11800013283888498,0.9635166666666667
107,1,0.0023583936370133113,0.99945
107,2,0.03983100942373276,0.9889666666666667
108,3,0.08174589327176413,0.97495
108,1,0.002362059398290391,0.9994
108,2,0.0388088276942571,0.98905
109,3,0.0940768272002538,0.9709833333333333
109,1,0.0019700140853102007,0.9994666666666666
109,2,0.03966268619497617,0.9891
110,3,0.09517908738851548,0.96955
110,1,0.00206974527015506,0.9995333333333334
110,2,0.04073627488414446,0.9884
111,3,0.07954060057401657,0.9751
111,1,0.001824526761464464,0.9996333333333334
111,2,0.039663300424814224,0.98865
112,3,0.07893542040586471,0.97545
112,1,0.001858251833061998,0.9996
112,2,0.03953041281898816,0.9888
113,3,0.08084992887179057,0.9750833333333333
113,1,0.0020702834821344973,0.9995333333333334
113,2,0.039609560304880144,0.9888333333333333
114,3,0.08160832466681799,0.975
114,1,0.0019204097236739472,0.9995833333333334
114,2,0.0396681855460008,0.98915
115,3,0.07809901082515716,0.9759666666666666
115,1,0.0020015853752343295,0.9995166666666667
115,2,0.039853780914346375,0.9889166666666667
116,3,0.0734009240468343,0.97715
116,1,0.0020065229596647745,0.9995333333333334
116,2,0.03956891915003459,0.9889333333333333
117,3,0.076754192729791,0.9771333333333333
117,1,0.002010409967880696,0.9994833333333333
117,2,0.039727758971850075,0.9886333333333334
118,3,0.0753486053109169,0.9775666666666667
118,1,0.0018069416786078364,0.9995833333333334
118,2,0.039412548965215684,0.9890833333333333
119,3,0.07063849491675694,0.9786833333333333
119,1,0.0015800719774561004,0.9996333333333334
119,2,0.03829919462104638,0.98885
120,3,0.07306983596881231,0.9772666666666666
120,1,0.001820961894840002,0.9995666666666667
120,2,0.04024218790133794,0.9882333333333333
121,3,0.07843447848558426,0.9749333333333333
121,1,0.0019695106256830816,0.9995166666666667
121,2,0.040209867147604626,0.9885
122,3,0.07644721570809682,0.9759
122,1,0.001509070316958241,0.9996333333333334
122,2,0.039330941879749295,0.9889166666666667
123,3,0.06792178823153178,0.9787666666666667
123,1,0.0017306364751265694,0.9996333333333334
123,2,0.03968885695536931,0.9888833333333333
124,3,0.07929693942666054,0.9753
124,1,0.002133859991072677,0.9994333333333333
124,2,0.04122637257178625,0.9881166666666666
125,3,0.06652660889625549,0.9794833333333334
125,1,0.0016965170246587755,0.9996
125,2,0.040572095845143,0.9884
126,3,0.06359500347574552,0.9804
126,1,0.0016118831677517543,0.9995833333333334
126,2,0.040857016527652744,0.9877333333333334
127,3,0.06925703353087108,0.97855
127,1,0.0016101048724764648,0.9996333333333334
127,2,0.038753340808550515,0.98895
128,3,0.06938306125799815,0.9781
128,1,0.0016552508106299987,0.99965
128,2,0.041265418507655464,0.9880333333333333
129,3,0.06617876059214274,0.9802166666666666
129,1,0.0014699943008599802,0.9996666666666667
129,2,0.04042000525593758,0.9888666666666667
130,3,0.06884823316335678,0.9792666666666666
130,1,0.001559162279292165,0.9996666666666667
130,2,0.04083853545387586,0.98865
131,3,0.06868214687903722,0.9787333333333333
131,1,0.0016786794540123082,0.9996333333333334
131,2,0.04050144218405088,0.9884833333333334
132,3,0.05019522453546524,0.9849333333333333
132,1,0.0014067385604100613,0.9996666666666667
132,2,0.03734074848095576,0.9894666666666667
133,3,0.05322459988196691,0.98405
133,1,0.0014424354295168693,0.9997
133,2,0.038434161162376405,0.9889
134,3,0.050901190634568536,0.98525
134,1,0.001317531014920678,0.9997
134,2,0.03792376448114713,0.9893
135,3,0.05039221061269442,0.9847
135,1,0.0012623551041663936,0.9997166666666667
135,2,0.03743620644211769,0.98945
136,3,0.05025534294446309,0.98505
136,1,0.0013179965953342616,0.9996833333333334
136,2,0.03779990065495173,0.98915
137,3,0.05045869601170222,0.98545
137,1,0.0013381108736076081,0.9996666666666667
137,2,0.038036176653703055,0.9892166666666666
138,3,0.04499199766119321,0.98705
138,1,0.0013171854911488482,0.9997
138,2,0.037540963751077655,0.9893833333333333
139,3,0.04521676299770673,0.9868833333333333
139,1,0.00130256452957013,0.9996833333333334
139,2,0.03713877052863439,0.9893833333333333
140,3,0.04571310992439588,0.9866166666666667
140,1,0.0013401717739645392,0.9996833333333334
140,2,0.03773466710845629,0.9890833333333333
141,3,0.04503869683941206,0.9870666666666666
141,1,0.0013176951336325146,0.9996833333333334
141,2,0.03714633669257164,0.9895166666666667
142,3,0.04389600534836451,0.9871166666666666
142,1,0.0013345132436874943,0.9996833333333334
142,2,0.037251489410797756,0.9893166666666666
143,3,0.045427888333797455,0.9867166666666667
143,1,0.0012978391762628841,0.9996666666666667
143,2,0.03680601081848144,0.98955
144,3,0.046266238115231194,0.9865833333333334
144,1,0.001322876306650384,0.9996833333333334
144,2,0.03731369767983755,0.9893333333333333
145,3,0.04484950637420018,0.9868833333333333
145,1,0.00129744232686935,0.9997166666666667
145,2,0.03723406425913175,0.9894
146,3,0.046182519336541494,0.9865
146,1,0.001297821933721813,0.9997
146,2,0.03742261203924815,0.9894
147,3,0.04521289249857267,0.98685
147,1,0.0012834522279251057,0.9997
147,2,0.03716167105038961,0.98955
148,3,0.042559992292523385,0.9878166666666667
148,1,0.0012880269103528312,0.9996833333333334
148,2,0.037173359461625415,0.98955
149,3,0.04210857420961062,0.9877666666666667
149,1,0.0012674190777509163,0.9996833333333334
149,2,0.036934435413281126,0.9896833333333334
150,4,0.22172910393079123,0.9326833333333333
150,1,0.0036673664413392542,0.99915
150,2,0.05598563298781713,0.9839666666666667
150,3,0.08055349524021149,0.9764666666666667
151,4,0.1962481818040212,0.9393833333333333
151,1,0.0038362039789557457,0.9989833333333333
151,2,0.05430125983556112,0.9843833333333334
151,3,0.08097989770174026,0.9749
152,4,0.12993966497580212,0.9599333333333333
152,1,0.004127413701141874,0.9988
152,2,0.04963577776948611,0.9857333333333334
152,3,0.07047981813351313,0.9787666666666667
153,4,0.1295040712515513,0.96015
153,1,0.003762397495470941,0.9989833333333333
153,2,0.049568378015359245,0.9858
153,3,0.07024296208620072,0.9786666666666667
154,4,0.11677313515345256,0.96395
154,1,0.003841593273884306,0.9989333333333333
154,2,0.048375900129477185,0.9858166666666667
154,3,0.06915509479045868,0.9792166666666666
155,4,0.10766039973100026,0.9670166666666666
155,1,0.004057820428286989,0.9988333333333334
155,2,0.047341914375623066,0.9863166666666666
155,3,0.06722219888766606,0.9795833333333334
156,4,0.10824149783452353,0.9658166666666667
156,1,0.004032656174618751,0.9988
156,2,0.04603000801205635,0.9866333333333334
156,3,0.06219064861536026,0.9815666666666667
157,4,0.10123727108240127,0.9691
157,1,0.00417376776120315,0.99885
157,2,0.04776867950558662,0.9863333333333333
157,3,0.05993322562774023,0.9826666666666667
158,4,0.09900649519761404,0.9692833333333334
158,1,0.0034942506558882694,0.9989333333333333
158,2,0.046402968164285026,0.9868166666666667
158,3,0.0630822404384613,0.9805333333333334
159,4,0.10773368524710338,0.9661666666666666
159,1,0.0036019279049399,0.9989
159,2,0.045149155334631604,0.9866666666666667
159,3,0.06202654481728872,0.98115
160,4,0.09096228377819061,0.9728
160,1,0.003184213275431345,0.9990833333333333
160,2,0.04484838985602061,0.9871166666666666
160,3,0.05746998679637909,0.9832333333333333
161,4,0.09146190701325735,0.9714833333333334
161,1,0.0032316030465997757,0.999
161,2,0.04293279491265615,0.9876
161,3,0.05535413479407628,0.9840333333333333
162,4,0.08665053780476252,0.9750833333333333
162,1,0.003328446241778632,0.9990166666666667
162,2,0.04465876362522443,0.9871
162,3,0.059390190732479094,0.9823166666666666
163,4,0.08991988033056258,0.9724833333333334
163,1,0.0031273561327097316,0.99895
163,2,0.04480775110721588,0.9871833333333333
163,3,0.05923805328210195,0.9826833333333334
164,4,0.0817280503988266,0.9758666666666667
164,1,0.0034098603221277396,0.9989166666666667
164,2,0.04343710458874703,0.9876
164,3,0.05463342236677805,0.9845833333333334
165,4,0.08431389065583547,0.9750333333333333
165,1,0.0030966074949440856,0.9990666666666667
165,2,0.044580754216512045,0.9871833333333333
165,3,0.05469694790244103,0.9842
166,4,0.0901491809050242,0.9712666666666666
166,1,0.0030194239819732807,0.99905
166,2,0.04410504266222318,0.98725
166,3,0.0547370819568634,0.9844166666666667
167,4,0.09474696685473125,0.9699
167,1,0.003244165338513752,0.9989833333333333
167,2,0.043354215103387835,0.9874333333333334
167,3,0.05440261525909106,0.9844666666666667
168,4,0.09013166542053222,0.9717666666666667
168,1,0.003462964178497593,0.9989166666666667
168,2,0.045352606129646304,0.9867333333333334
168,3,0.05711629282236099,0.98295
169,4,0.09099435845216115,0.9714166666666667
169,1,0.0034803780565969646,0.9989166666666667
169,2,0.0445192476173242,0.9870166666666667
169,3,0.05690264893372854,0.9831833333333333
170,4,0.06650936886668206,0.9805333333333334
170,1,0.0029098030235307913,0.9990666666666667
170,2,0.04196249562104543,0.9876833333333334
170,3,0.052406018714110054,0.9846333333333334
171,4,0.06400351413091024,0.9811666666666666
171,1,0.00303349912588795,0.999
171,2,0.041601412377754846,0.9879333333333333
171,3,0.05257743845780691,0.9846666666666667
172,4,0.06328030925194422,0.98075
172,1,0.002855849106237292,0.9989833333333333
172,2,0.04168855692545573,0.9878666666666667
172,3,0.05280235061248144,0.9846333333333334
173,4,0.06447183425029118,0.98095
173,1,0.0027954157961842916,0.9990666666666667
173,2,0.041815984080235166,0.98795
173,3,0.05413293283979098,0.9839166666666667
174,4,0.06333146050373713,0.9809
174,1,0.0028298446925977866,0.9990333333333333
174,2,0.04149629112482071,0.98795
174,3,0.05358424526055654,0.9843
175,4,0.06344582045078277,0.9805666666666667
175,1,0.002834450413007289,0.99905
175,2,0.041965215363105136,0.9879166666666667
175,3,0.05244646018942197,0.9845833333333334
176,4,0.06307260052363078,0.9808666666666667
176,1,0.0026533149698128302,0.9991
176,2,0.0420567796587944,0.9875166666666667
176,3,0.05517014937202136,0.9836333333333334
177,4,0.06522333976825079,0.9798166666666667
177,1,0.0026398549357118705,0.9991666666666666
177,2,0.041118673996130624,0.9881833333333333
177,3,0.05236686062614123,0.9847166666666667
178,4,0.06544459391832352,0.9805666666666667
178,1,0.002689651594000558,0.99915
178,2,0.043085487576325736,0.9874166666666667
178,3,0.05217343892057737,0.9849333333333333
179,4,0.062309599590301516,0.9813666666666667
179,1,0.0025449098064874607,0.9992
179,2,0.04234408420125643,0.9877333333333334
179,3,0.05181332744161288,0.9852666666666666
180,4,0.05996582282781601,0.9823833333333334
180,1,0.0025739667124891033,0.9991333333333333
180,2,0.04180772719184558,0.9881166666666666
180,3,0.05303605674703916,0.9845333333333334
181,4,0.05758930687904358,0.9829833333333333
181,1,0.0027432588775642215,0.9990833333333333
181,2,0.04204863977034887,0.9880666666666666
181,3,0.05283296334147453,0.9846166666666667
182,4,0.05734046461582184,0.9834166666666667
182,1,0.002565712812713658,0.9991166666666667
182,2,0.04159477948943774,0.9879833333333333
182,3,0.0505610556781292,0.9852833333333333
183,4,0.05967225682338079,0.9823166666666666
183,1,0.0026221442653487125,0.9991666666666666
183,2,0.04167570285201073,0.9877666666666667
183,3,0.05341109417080879,0.9842666666666666
184,4,0.06652719190518061,0.9785333333333334
184,1,0.002640269239821161,0.99915
184,2,0.0416577816148599,0.98785
184,3,0.05354339965780576,0.98385
185,4,0.0560359364827474,0.9839166666666667
185,1,0.002448211386458327,0.9992166666666666
185,2,0.041460483402013776,0.98795
185,3,0.051841005927324296,0.9849166666666667
186,4,0.06316929449240366,0.9800333333333333
186,1,0.002504096110087509,0.9991666666666666
186,2,0.041375850301980974,0.9878833333333333
186,3,0.05227687354683876,0.9847333333333333
187,4,0.056627878646055854,0.9837333333333333
187,1,0.0024615066980166983,0.9992
187,2,0.04144663771390915,0.988
187,3,0.050333942047754925,0.9855666666666667
188,4,0.05605651010274887,0.9834
188,1,0.0025860397341195495,0.9992166666666666
188,2,0.041528681365648905,0.9880333333333333
188,3,0.05121942189534505,0.9849333333333333
189,4,0.05731238983074824,0.9831166666666666
189,1,0.0024559159274213016,0.9991833333333333
189,2,0.0411978863577048,0.9882833333333333
189,3,0.0521241906106472,0.9848333333333333
190,4,0.05804525068004926,0.9824333333333334
190,1,0.002575173380955433,0.9991666666666666
190,2,0.04136129256486893,0.98815
190,3,0.05398017218708992,0.9841
191,4,0.053243778802951176,0.9844666666666667
191,1,0.0024883289056054007,0.9991833333333333
191,2,0.04073285890817642,0.9881166666666666
191,3,0.05102537599205971,0.9850666666666666
192,4,0.053943708415826165,0.98405
192,1,0.0025220127721627553,0.9991333333333333
192,2,0.041044090485572816,0.9883333333333333
192,3,0.05280440374414126,0.9841333333333333
193,4,0.052446477683385215,0.9851
193,1,0.0024454307696937273,0.9991666666666666
193,2,0.04067930375138919,0.9882
193,3,0.05075517567594846,0.9850333333333333
194,4,0.053542573974529904,0.9840666666666666
194,1,0.0024303155252554764,0.9992
194,2,0.0410426932990551,0.98805
194,3,0.05091693996191025,0.9847666666666667
195,4,0.05260451342662176,0.98455
195,1,0.00244007087177597,0.9992
195,2,0.041263661621014275,0.988
195,3,0.05137724211017291,0.98475
196,4,0.05051725459098816,0.9854166666666667
196,1,0.002373607222580661,0.9992333333333333
196,2,0.04078827100594838,0.9881333333333333
196,3,0.052017774065335594,0.9843666666666666
197,4,0.05106535081664721,0.985
197,1,0.002406438836843396,0.9992333333333333
197,2,0.04101468666791916,0.9880166666666667
197,3,0.05155358993609746,0.9847333333333333
198,4,0.05176673698027929,0.9844166666666667
198,1,0.00243692394651783,0.9992166666666666
198,2,0.040834657023350394,0.9879
198,3,0.051647438804308575,0.9846333333333334
199,4,0.051217132878303526,0.9852
199,1,0.002393545727431774,0.9992
199,2,0.04056374786694845,0.9883
199,3,0.050732761830091476,0.9851666666666666
200,5,0.21313919432957967,0.93375
200,1,0.0038692822040989993,0.9989166666666667
200,2,0.0519117460846901,0.9862166666666666
200,3,0.08295612293879191,0.9753
200,4,0.09279307103951773,0.9724166666666667
201,5,0.15791679395039876,0.9513166666666667
201,1,0.003603461169979225,0.9989833333333333
201,2,0.05050309851964315,0.9864
201,3,0.07229367241859436,0.97905
201,4,0.08825146242777507,0.9732666666666666
202,5,0.1396356246391932,0.9563666666666667
202,1,0.003988913059451928,0.9987333333333334
202,2,0.04991019031206767,0.98625
202,3,0.07194746418793996,0.9788333333333333
202,4,0.08970100874106089,0.9729333333333333
203,5,0.14070497833887735,0.9578166666666666
203,1,0.004022938104501615,0.9987166666666667
203,2,0.04891527412335078,0.9866833333333334
203,3,0.0716248974720637,0.9787166666666667
203,4,0.08822689530849456,0.9733833333333334
204,5,0.14701184377670287,0.9533166666666667
204,1,0.003682283653753499,0.9989166666666667
204,2,0.047891321869691215,0.9873
204,3,0.06721251237392425,0.9803333333333333
204,4,0.07345136273701985,0.9782833333333333
205,5,0.11811514666875203,0.9638
205,1,0.003848660961538553,0.9988333333333334
205,2,0.04909733267625173,0.9868
205,3,0.06965713833173116,0.9788166666666667
205,4,0.08208148909807206,0.9750666666666666
206,5,0.11067062168916067,0.96635
206,1,0.0038549877285957335,0.9988666666666667
206,2,0.04795279757579168,0.98665
206,3,0.0683639680981636,0.9793666666666667
206,4,0.08133691989978155,0.9748166666666667
207,5,0.11515440027713776,0.9642333333333334
207,1,0.00357613316749533,0.9989166666666667
207,2,0.046368664467334744,0.9870666666666666
207,3,0.06495793013572693,0.9804833333333334
207,4,0.07608681132396063,0.97675
208,5,0.10395232465267182,0.9681833333333333
208,1,0.003830235986287395,0.9988
208,2,0.04653200587034226,0.9868666666666667
208,3,0.06798177597920099,0.97965
208,4,0.07603410860697428,0.9767166666666667
209,5,0.11015865329901377,0.9660166666666666
209,1,0.003792765989744415,0.9989833333333333
209,2,0.048404956114292144,0.9865
209,3,0.06549024498860041,0.9808
209,4,0.07214631213744481,0.9781333333333333
210,5,0.10684103428125381,0.96705
210,1,0.003954134919649611,0.99885
210,2,0.04657853005131086,0.9869
210,3,0.06321031141281128,0.9813
210,4,0.07187931408882141,0.97775
211,5,0.10047620274623235,0.9693666666666667
211,1,0.0036910103036711613,0.99905
211,2,0.04647271038293838,0.987
211,3,0.06501512325604757,0.9809833333333333
211,4,0.07128412466049194,0.9784833333333334
212,5,0.09614805587927501,0.9702
212,1,0.0034569708565870922,0.999
212,2,0.048004432944456735,0.98595
212,3,0.06521924633582434,0.9803
212,4,0.06752258851528167,0.9796666666666667
213,5,0.10073361306190491,0.9689333333333333
213,1,0.0038771948330725233,0.9987833333333334
213,2,0.04661791037718455,0.98645
213,3,0.0633392730196317,0.9807333333333333
213,4,0.0703220287044843,0.9788166666666667
214,5,0.0970271945476532,0.9698666666666667
214,1,0.003598205496681233,0.9988833333333333
214,2,0.04596696662902832,0.9867166666666667
214,3,0.061467192955811815,0.9815166666666667
214,4,0.06834903822342554,0.9791833333333333
215,5,0.10525012331406275,0.9665333333333334
215,1,0.00330853066528216,0.9989333333333333
215,2,0.04576912753979365,0.9869166666666667
215,3,0.0594100221991539,0.9826666666666667
215,4,0.06557906992038091,0.9803166666666666
216,5,0.09544511600732804,0.9703666666666667
216,1,0.0034950890964828433,0.9989166666666667
216,2,0.047736293935775755,0.98635
216,3,0.061968963833649957,0.9819
216,4,0.06892245607773463,0.9787833333333333
217,5,0.09700352221926054,0.9699166666666666
217,1,0.0032348379055348537,0.99905
217,2,0.04651285870075226,0.9869
217,3,0.06108948218027751,0.9821666666666666
217,4,0.06784235544999441,0.9795
218,5,0.09043563638528188,0.9718333333333333
218,1,0.0032779716226272286,0.99905
218,2,0.046584412093957264,0.98675
218,3,0.06032715125878652,0.98225
218,4,0.06549209872086843,0.9804166666666667
219,5,0.09075697910785675,0.9729333333333333
219,1,0.0035131458370015025,0.9989166666666667
219,2,0.04787532762289047,0.9863666666666666
219,3,0.06728738381465275,0.97955
219,4,0.06625175667603811,0.98025
220,5,0.09355781322916348,0.9714333333333334
220,1,0.0034683240635941426,0.999
220,2,0.047736207906405134,0.9868
220,3,0.06365156738360724,0.9814666666666667
220,4,0.07141241009235381,0.9786333333333334
221,5,0.08582515268325806,0.97385
221,1,0.0031928352373652162,0.9989833333333333
221,2,0.04690779410203298,0.9869833333333333
221,3,0.06513752826452256,0.9804166666666667
221,4,0.06795695910056432,0.9794833333333334
222,5,0.08462025370995203,0.9750333333333333
222,1,0.0030093910133466126,0.9991333333333333
222,2,0.04717651033401489,0.98655
222,3,0.06162262995243072,0.9819
222,4,0.06807619746526082,0.9803166666666666
223,5,0.09385457099278768,0.9703666666666667
223,1,0.0032604259888331095,0.99905
223,2,0.04724332052866618,0.9871166666666666
223,3,0.059927990726629896,0.9825
223,4,0.0672332540988922,0.9809166666666667
224,5,0.078933512399594,0.9762833333333333
224,1,0.00312540799609075,0.9990333333333333
224,2,0.04614018266598383,0.9874333333333334
224,3,0.06171635680596034,0.9816166666666667
224,4,0.06451114881038665,0.9814666666666667
225,5,0.08654855526685715,0.9737666666666667
225,1,0.0031086043232431016,0.9990833333333333
225,2,0.04592462616960208,0.9873833333333333
225,3,0.060591723227500914,0.9820833333333333
225,4,0.06836186439196269,0.97975
226,5,0.09279164985815684,0.9711166666666666
226,1,0.003160906475611652,0.99905
226,2,0.048855019470055897,0.9864
226,3,0.0629550953745842,0.9811666666666666
226,4,0.06664828321933747,0.98045
227,5,0.08511023950974146,0.9749
227,1,0.0033797753994974,0.999
227,2,0.04699809322754542,0.9867333333333334
227,3,0.06603353866736095,0.9796833333333334
227,4,0.06696654572089514,0.98025
228,5,0.07842755215962728,0.9761166666666666
228,1,0.003423536192346364,0.9989833333333333
228,2,0.04730260864496231,0.98685
228,3,0.060552482604980466,0.9826666666666667
228,4,0.06559172252019246,0.9811833333333333
229,5,0.07861887717644374,0.9757333333333333
229,1,0.003345180966363599,0.9989666666666667
229,2,0.04693616272211075,0.9870166666666667
229,3,0.06375642733971278,0.9811333333333333
229,4,0.06545693386395772,0.9807833333333333
230,5,0.0836688533782959,0.9751833333333333
230,1,0.0034927792001515625,0.9989166666666667
230,2,0.050114398793379464,0.9859666666666667
230,3,0.06480962394475936,0.9811
230,4,0.07014079929987589,0.9796833333333334
231,5,0.09062098361253738,0.9712
231,1,0.003455786001185576,0.9989833333333333
231,2,0.04775072125196457,0.9865333333333334
231,3,0.06264936940272649,0.9817166666666667
231,4,0.06653601191441218,0.98065
232,5,0.07742086229721705,0.9765833333333334
232,1,0.0030820523348326486,0.99905
232,2,0.047464517577489214,0.9867833333333333
232,3,0.06378431272506714,0.9813833333333334
232,4,0.06611411251624426,0.9811
233,5,0.08754212577740351,0.9725833333333334
233,1,0.003079033510138591,0.9991
233,2,0.04863167816797892,0.9863666666666666
233,3,0.06826103857358297,0.9793833333333334
233,4,0.06793835585514704,0.9804
